,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-02-07,Sat,Matchweek 25,Away,D 0–0,West Brom,Burnley,Y,"CM,DM",90,0,0,0,0,0,0,0,0,38,1,2,3,0.0,0.0,0.0,3,0,17,27,63.0,3,20,1,2,2,/en/matches/072e8501/Burnley-West-Bromwich-Albion-February-20-2021-Premier-League
1,2021-02-07,Sat,Matchweek 26,Home,W 1–0,West Brom,Brighton,Y,DM,90,0,0,0,0,1,0,0,0,40,1,4,1,0.0,0.0,0.0,1,1,21,24,87.5,2,16,0,1,1,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League
2,2021-02-07,Thu,Matchweek 29,Home,L 0–1,West Brom,Everton,Y,DM,90,0,0,0,0,0,0,1,0,69,0,1,3,0.0,0.0,0.1,1,0,57,59,96.6,5,40,1,2,1,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
3,2021-02-07,Sun,Matchweek 27,Home,D 0–0,West Brom,Newcastle Utd,Y,DM,90,0,0,0,0,2,0,0,0,67,5,0,1,0.1,0.1,0.0,1,0,41,49,83.7,6,24,0,2,2,/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League
4,2021-02-07,Sat,Matchweek 28,Away,L 0–1,West Brom,Crystal Palace,Y,"DM,CM",90,0,0,0,0,1,0,0,0,71,1,0,0,0.0,0.0,0.3,2,0,51,59,86.4,10,37,1,4,2,/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League
5,2021-02-07,Sat,Matchweek 30,Away,W 5–2,West Brom,Chelsea,Y,CM,90,0,0,0,0,1,0,0,0,62,5,4,0,0.3,0.3,0.0,2,0,36,44,81.8,1,35,0,4,2,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League
6,2021-02-07,Mon,Matchweek 31,Home,W 3–0,West Brom,Southampton,Y,CM,90,0,1,0,0,3,0,0,0,46,4,2,0,0.1,0.1,0.2,1,1,21,33,63.6,1,20,1,1,1,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
7,2021-02-07,Thu,Matchweek 32,Away,L 0–3,West Brom,Leicester City,Y,CM,90,0,0,0,0,1,0,1,0,35,4,3,0,0.1,0.1,0.0,0,0,16,22,72.7,4,21,0,1,0,/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League
8,2021-02-07,Sun,Matchweek 33,Away,D 2–2,West Brom,Aston Villa,Y,"DM,CM",90,0,0,0,0,1,0,1,0,48,2,4,0,0.1,0.1,0.0,0,0,23,30,76.7,2,18,0,1,1,/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League
9,2021-02-07,Mon,Matchweek 34,Home,D 1–1,West Brom,Wolves,Y,"CM,DM",90,0,0,0,0,1,0,0,0,54,4,3,1,0.0,0.0,0.0,0,0,31,39,79.5,4,31,1,2,2,/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League
10,2021-02-07,Sun,Matchweek 35,Away,L 1–3,West Brom,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,40,3,2,1,0.0,0.0,0.0,0,0,28,32,87.5,2,15,0,1,1,/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League
11,2021-02-07,Sun,Matchweek 36,Home,L 1–2,West Brom,Liverpool,Y,CM,74,0,0,0,0,0,0,0,0,26,4,4,1,0.0,0.0,0.0,1,0,14,17,82.4,0,10,0,0,0,/en/matches/6a834f6e/West-Bromwich-Albion-Liverpool-May-16-2021-Premier-League
12,2021-02-07,Wed,Matchweek 37,Home,L 1–3,West Brom,West Ham,Y,CM,84,0,0,0,0,0,0,1,0,56,0,3,2,0.0,0.0,0.0,1,1,37,44,84.1,7,27,0,2,2,/en/matches/88927a77/West-Bromwich-Albion-West-Ham-United-May-19-2021-Premier-League
13,2021-02-07,Sun,Matchweek 38,Away,L 1–3,West Brom,Leeds United,Y,"CM,DM",90,0,0,0,0,0,0,0,0,34,1,1,1,0.0,0.0,0.0,1,0,25,28,89.3,6,23,0,1,1,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League
