,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,Sat,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,CM,90,0,0,0,0,2,1,0,0,77,2,0,0,0.1,0.1,0.0,2,0,62,71,87.3,10,34,1,0,0,/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League
1,2021-08-14,Sun,Matchweek 4,Away,W 3–0,Liverpool,Leeds United,Y,CM,90,1,0,0,0,3,1,1,0,51,1,5,2,0.2,0.2,0.0,1,1,26,34,76.5,3,25,2,2,1,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League
2,2021-08-14,Sat,Matchweek 5,Home,W 3–0,Liverpool,Crystal Palace,Y,CM,90,0,0,0,0,2,0,0,0,71,3,2,0,0.2,0.2,0.0,1,0,52,57,91.2,5,44,0,0,0,/en/matches/59ef8c18/Liverpool-Crystal-Palace-September-18-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Away,D 3–3,Liverpool,Brentford,Y,CM,90,0,1,0,0,0,0,0,0,65,0,2,2,0.0,0.0,0.5,1,1,55,61,90.2,7,38,0,0,0,/en/matches/87140543/Brentford-Liverpool-September-25-2021-Premier-League
4,2021-08-14,Sun,Matchweek 7,Home,D 2–2,Liverpool,Manchester City,Y,CM,90,0,0,0,0,1,0,1,0,44,1,0,0,0.2,0.2,0.0,1,0,34,39,87.2,2,26,0,0,0,/en/matches/2598b046/Liverpool-Manchester-City-October-3-2021-Premier-League
5,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-14,Sun,Matchweek 11,Away,L 2–3,Liverpool,West Ham,Y,CM,79,0,0,0,0,0,0,0,0,91,0,2,2,0.0,0.0,0.0,2,0,75,81,92.6,8,60,2,1,1,/en/matches/63538dc7/West-Ham-United-Liverpool-November-7-2021-Premier-League
7,2021-08-14,Sat,Matchweek 12,Home,W 4–0,Liverpool,Arsenal,Y,CM,90,0,0,0,0,0,0,1,0,66,2,1,0,0.0,0.0,0.1,2,0,57,58,98.3,6,36,1,1,1,/en/matches/e9ea66e1/Liverpool-Arsenal-November-20-2021-Premier-League
8,2021-08-14,Sat,Matchweek 13,Home,W 4–0,Liverpool,Southampton,Y,CM,90,0,0,0,0,0,0,0,0,83,3,1,3,0.0,0.0,0.1,2,0,56,69,81.2,8,29,1,0,0,/en/matches/aa9b882d/Liverpool-Southampton-November-27-2021-Premier-League
9,2021-08-14,Wed,Matchweek 14,Away,W 4–1,Liverpool,Everton,Y,CM,90,0,0,0,0,0,0,0,0,72,1,3,0,0.0,0.0,0.0,3,0,53,64,82.8,6,36,0,1,0,/en/matches/b46554fb/Merseyside-Derby-Everton-Liverpool-December-1-2021-Premier-League
10,2021-08-14,Sat,Matchweek 15,Away,W 1–0,Liverpool,Wolves,Y,"CM,DM",90,0,0,0,0,0,0,1,0,79,2,3,1,0.0,0.0,0.0,1,0,62,70,88.6,6,43,1,0,0,/en/matches/37d61ff3/Wolverhampton-Wanderers-Liverpool-December-4-2021-Premier-League
11,2021-08-14,Sat,Matchweek 16,Home,W 1–0,Liverpool,Aston Villa,Y,CM,90,0,0,0,0,0,0,0,0,59,3,2,1,0.0,0.0,0.0,5,0,41,46,89.1,8,25,0,0,0,/en/matches/678d7dca/Liverpool-Aston-Villa-December-11-2021-Premier-League
12,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2021-08-14,Tue,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,Y,CM,63,0,0,0,0,0,0,0,0,51,3,2,0,0.0,0.0,0.0,3,0,34,41,82.9,7,33,2,2,1,/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League
14,2021-08-14,Sun,Matchweek 21,Away,D 2–2,Liverpool,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,60,2,2,0,0.0,0.0,0.0,1,1,48,54,88.9,7,29,2,1,1,/en/matches/3480cc09/Chelsea-Liverpool-January-2-2022-Premier-League
15,2021-08-14,Sun,Matchweek 22,Home,W 3–0,Liverpool,Brentford,Y,CM,90,1,0,0,0,2,2,0,0,86,0,2,1,0.2,0.2,0.1,5,0,68,76,89.5,2,37,0,0,0,/en/matches/c8c457d6/Liverpool-Brentford-January-16-2022-Premier-League
16,2021-08-14,Sun,Matchweek 23,Away,W 3–1,Liverpool,Crystal Palace,Y,CM,90,1,0,1,1,2,1,0,0,59,0,1,0,0.9,0.1,0.0,1,0,46,53,86.8,7,37,0,0,0,/en/matches/60ad7e25/Crystal-Palace-Liverpool-January-23-2022-Premier-League
17,2021-08-14,Thu,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,Y,CM,90,0,0,0,0,0,0,0,0,69,4,6,3,0.0,0.0,0.0,3,0,43,55,78.2,2,29,0,0,0,/en/matches/911fa284/Liverpool-Leicester-City-February-10-2022-Premier-League
18,2021-08-14,Sun,Matchweek 25,Away,W 1–0,Liverpool,Burnley,Y,CM,90,1,0,0,0,3,2,0,0,67,0,0,1,0.8,0.8,0.0,4,1,49,59,83.1,5,39,0,2,2,/en/matches/ee0b72dd/Burnley-Liverpool-February-13-2022-Premier-League
19,2021-08-14,Sat,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,N,"On matchday squad, but did not play",/en/matches/700c9eaf/Liverpool-Norwich-City-February-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2021-08-14,Wed,Matchweek 19,Home,W 6–0,Liverpool,Leeds United,Y,CM,90,0,0,0,0,1,0,0,0,51,2,2,0,0.4,0.4,0.0,1,0,35,40,87.5,5,32,1,2,1,/en/matches/6d0f3b48/Liverpool-Leeds-United-February-23-2022-Premier-League
21,2021-08-14,Sat,Matchweek 28,Home,W 1–0,Liverpool,West Ham,Y,CM,90,0,0,0,0,0,0,0,0,70,2,1,2,0.0,0.0,0.0,4,0,57,64,89.1,5,41,0,1,1,/en/matches/bc1944c3/Liverpool-West-Ham-United-March-5-2022-Premier-League
22,2021-08-14,Sat,Matchweek 29,Away,W 2–0,Liverpool,Brighton,Y,CM,90,0,0,0,0,0,0,1,0,35,3,0,1,0.0,0.0,0.0,1,0,24,31,77.4,3,19,0,0,0,/en/matches/4d3331bb/Brighton-and-Hove-Albion-Liverpool-March-12-2022-Premier-League
23,2021-08-14,Wed,Matchweek 27,Away,W 2–0,Liverpool,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,57,2,0,3,0.0,0.0,0.0,0,0,39,48,81.3,0,22,0,1,1,/en/matches/8ef5cc6b/Arsenal-Liverpool-March-16-2022-Premier-League
24,2021-08-14,Sat,Matchweek 31,Home,W 2–0,Liverpool,Watford,N,RM,29,1,0,1,1,0,0,0,0,40,0,0,0,0.8,0.0,0.0,3,0,34,38,89.5,5,23,1,0,0,/en/matches/8e05e22c/Liverpool-Watford-April-2-2022-Premier-League
25,2021-08-14,Sun,Matchweek 32,Away,D 2–2,Liverpool,Manchester City,Y,CM,90,0,0,0,0,0,0,1,0,63,3,0,1,0.0,0.0,0.0,0,0,42,55,76.4,3,24,0,0,0,/en/matches/37e2fe92/Manchester-City-Liverpool-April-10-2022-Premier-League
26,2021-08-14,Tue,Matchweek 30,Home,W 4–0,Liverpool,Manchester Utd,Y,CM,85,0,0,0,0,1,0,0,0,104,1,1,0,0.0,0.0,0.4,1,0,92,98,93.9,4,65,2,0,0,/en/matches/09f1bef7/North-West-Derby-Liverpool-Manchester-United-April-19-2022-Premier-League
27,2021-08-14,Sun,Matchweek 34,Home,W 2–0,Liverpool,Everton,Y,"CM,DM",90,0,0,0,0,1,0,0,0,96,1,0,3,0.0,0.0,0.0,0,0,79,88,89.8,3,52,2,1,1,/en/matches/69235d39/Merseyside-Derby-Liverpool-Everton-April-24-2022-Premier-League
28,2021-08-14,Sat,Matchweek 35,Away,W 1–0,Liverpool,Newcastle Utd,N,CM,22,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,1,0,12,14,85.7,0,6,0,0,0,/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League
29,2021-08-14,Sat,Matchweek 36,Home,D 1–1,Liverpool,Tottenham,Y,CM,87,0,0,0,0,0,0,1,0,66,3,1,4,0.0,0.0,0.0,3,0,48,55,87.3,5,36,0,0,0,/en/matches/9a93e9b2/Liverpool-Tottenham-Hotspur-May-7-2022-Premier-League
30,2021-08-14,Tue,Matchweek 33,Away,W 2–1,Liverpool,Aston Villa,Y,CM,29,0,0,0,0,0,0,0,0,15,2,0,1,0.0,0.0,0.0,0,0,8,9,88.9,0,8,0,0,0,/en/matches/1016efad/Aston-Villa-Liverpool-May-10-2022-Premier-League
