,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-14,Sun,PL2 — Div. 1,Matchweek 2,Home,D 1–1,Brighton,Liverpool,Y,LM,12,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5afdde62/Brighton-and-Hove-Albion-U21-Liverpool-U21-August-14-2022-Premier-League-2----Division-1
1,2022-09-27,Tue,Friendlies (M),Friendlies (M),Neutral,D 0–0,ec Ecuador,jp Japan,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f4513452/Japan-Ecuador-September-27-2022-Friendlies-M
2,2022-10-22,Sat,Premier League,Matchweek 13,Away,L 1–3,Brighton,Manchester City,N,AM,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,1,0,/en/matches/cd5cd3f0/Manchester-City-Brighton-and-Hove-Albion-October-22-2022-Premier-League
3,2022-10-29,Sat,Premier League,Matchweek 14,Home,W 4–1,Brighton,Chelsea,N,FW,4,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League
4,2022-11-09,Wed,EFL Cup,Third round,Away,W 3–1,Brighton,Arsenal,Y,LM,78,0,1,0,0,3,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/5505b180/Arsenal-Brighton-and-Hove-Albion-November-9-2022-EFL-Cup
5,2022-11-20,Sun,World Cup,Group stage,Neutral,W 2–0,ec Ecuador,qa Qatar,N,"LW,LM",23,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,5,8,62.5,2,7,2,2,1,/en/matches/1b2886ce/Qatar-Ecuador-November-20-2022-FIFA-World-Cup
6,2022-11-25,Fri,World Cup,Group stage,Neutral,D 1–1,ec Ecuador,nl Netherlands,N,AM,17,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,2,0,7,11,63.6,1,7,0,2,0,/en/matches/dd581756/Netherlands-Ecuador-November-25-2022-FIFA-World-Cup
7,2022-11-29,Tue,World Cup,Group stage,Neutral,L 1–2,ec Ecuador,sn Senegal,N,AM,45,0,0,0,0,1,1,0,0,21,0,1,0,0.1,0.1,0.1,1,0,11,18,61.1,0,11,3,2,1,/en/matches/d33eadf0/Ecuador-Senegal-November-29-2022-FIFA-World-Cup
8,2022-12-26,Mon,Premier League,Matchweek 17,Away,W 3–1,Brighton,Southampton,N,AM,24,0,0,0,0,0,0,0,0,16,1,1,0,0.0,0.0,0.0,0,0,11,13,84.6,2,14,0,3,3,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League
9,2022-12-31,Sat,Premier League,Matchweek 18,Home,L 2–4,Brighton,Arsenal,N,AM,30,0,0,0,0,1,0,1,0,11,0,0,0,0.1,0.1,0.0,1,0,4,7,57.1,3,11,1,1,0,/en/matches/dd50a429/Brighton-and-Hove-Albion-Arsenal-December-31-2022-Premier-League
