,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2019-12-29,Sat,Matchweek 30,Home,W 2–1,Brighton,Arsenal,N,"On matchday squad, but did not play",/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-12-29,Tue,Matchweek 31,Away,D 0–0,Brighton,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,50,3,0,1,0.0,0.0,0.0,0,0,25,35,71.4,3,16,2,6,5,/en/matches/481a9a3a/Leicester-City-Brighton-and-Hove-Albion-June-23-2020-Premier-League
3,2019-12-29,Tue,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,Y,RM,45,0,0,0,0,0,0,0,0,16,0,0,2,0.0,0.0,0.0,1,0,6,10,60.0,1,10,3,0,0,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League
4,2019-12-29,Sat,Matchweek 33,Away,W 1–0,Brighton,Norwich City,Y,RB,89,0,0,0,0,0,0,1,0,57,0,5,1,0.0,0.0,0.1,2,0,35,45,77.8,2,31,1,4,2,/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League
5,2019-12-29,Wed,Matchweek 34,Home,L 1–3,Brighton,Liverpool,Y,RB,90,0,1,0,0,1,0,1,0,52,0,4,0,0.0,0.0,0.3,1,1,33,42,78.6,1,36,3,4,3,/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League
6,2019-12-29,Sat,Matchweek 35,Home,L 0–5,Brighton,Manchester City,N,RB,32,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,0,0,5,8,62.5,0,7,1,1,0,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
7,2019-12-29,Thu,Matchweek 36,Away,D 1–1,Brighton,Southampton,Y,WB,67,0,0,0,0,0,0,0,0,32,2,1,0,0.0,0.0,0.0,1,1,16,24,66.7,4,8,0,2,2,/en/matches/793f900e/Southampton-Brighton-and-Hove-Albion-July-16-2020-Premier-League
8,2019-12-29,Mon,Matchweek 37,Home,D 0–0,Brighton,Newcastle Utd,Y,RB,85,0,0,0,0,0,0,0,0,52,0,3,1,0.0,0.0,0.0,2,0,34,40,85.0,1,27,2,0,0,/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League
9,2019-12-29,Sun,Matchweek 38,Away,W 2–1,Brighton,Burnley,Y,WB,90,0,0,0,0,1,0,0,0,49,1,3,0,0.0,0.0,0.6,6,0,23,31,74.2,3,36,5,5,3,/en/matches/d4360fcd/Burnley-Brighton-and-Hove-Albion-July-26-2020-Premier-League
