,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
11,2021-10-09,Sat,WCQ,First round,Away,W 5–0,eng England,ad Andorra,Y,FW,72,0,2,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/aaa2a351/Andorra-England-October-9-2021-WCQ----UEFA-M
12,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 2–4,Manchester Utd,Leicester City,Y,LW,64,0,0,0,0,0,0,0,0,37,0,2,0,0.0,0.0,0.2,4,0,27,31,87.1,2,29,3,1,1,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League
13,2021-10-20,Wed,Champions Lg,Group stage,Home,W 3–2,eng Manchester Utd,it Atalanta,N,RW,18,0,0,0,0,0,0,0,0,17,2,0,2,0.0,0.0,0.0,0,0,10,11,90.9,1,5,0,0,0,/en/matches/35f45718/Manchester-United-Atalanta-October-20-2021-Champions-League
14,2021-11-02,Tue,Champions Lg,Group stage,Away,D 2–2,eng Manchester Utd,it Atalanta,N,DM,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,2,1,0,0,0,/en/matches/16b0abb7/Atalanta-Manchester-United-November-2-2021-Champions-League
15,2021-11-06,Sat,Premier League,Matchweek 11,Home,L 0–2,Manchester Utd,Manchester City,N,LW,45,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,15,18,83.3,0,11,1,3,2,/en/matches/5fa5be28/Manchester-Derby-Manchester-United-Manchester-City-November-6-2021-Premier-League
16,2021-11-20,Sat,Premier League,Matchweek 12,Away,L 1–4,Manchester Utd,Watford,Y,RW,89,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.2,5,1,37,46,80.4,2,34,4,4,3,/en/matches/31a03035/Watford-Manchester-United-November-20-2021-Premier-League
17,2021-11-23,Tue,Champions Lg,Group stage,Away,W 2–0,eng Manchester Utd,es Villarreal,Y,RW,89,1,0,0,0,2,2,0,0,53,4,1,0,0.4,0.4,0.0,1,0,38,43,88.4,3,26,6,1,0,/en/matches/fd901849/Villarreal-Manchester-United-November-23-2021-Champions-League
18,2021-11-28,Sun,Premier League,Matchweek 13,Away,D 1–1,Manchester Utd,Chelsea,Y,FW,63,1,0,0,0,1,1,0,0,25,0,0,0,0.8,0.8,0.0,2,1,16,21,76.2,2,12,1,1,1,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League
19,2021-12-02,Thu,Premier League,Matchweek 14,Home,W 3–2,Manchester Utd,Arsenal,Y,"LW,RW",90,0,0,0,0,0,0,0,0,53,3,0,2,0.0,0.0,0.1,4,2,35,42,83.3,4,32,5,1,0,/en/matches/4323a38f/Manchester-United-Arsenal-December-2-2021-Premier-League
20,2021-12-05,Sun,Premier League,Matchweek 15,Home,W 1–0,Manchester Utd,Crystal Palace,Y,"AM,LM",61,0,0,0,0,1,0,0,0,46,0,0,0,0.0,0.0,0.1,5,0,30,40,75.0,1,32,6,3,2,/en/matches/8d10c8d4/Manchester-United-Crystal-Palace-December-5-2021-Premier-League
21,2021-12-11,Sat,Premier League,Matchweek 16,Away,W 1–0,Manchester Utd,Norwich City,Y,AM,66,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,5,0,33,38,86.8,6,26,3,1,1,/en/matches/11a67612/Norwich-City-Manchester-United-December-11-2021-Premier-League
22,2021-12-27,Mon,Premier League,Matchweek 19,Away,D 1–1,Manchester Utd,Newcastle Utd,N,AM,45,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.3,2,0,22,30,73.3,0,24,2,5,4,/en/matches/f91fee43/Newcastle-United-Manchester-United-December-27-2021-Premier-League
23,2021-12-30,Thu,Premier League,Matchweek 20,Home,W 3–1,Manchester Utd,Burnley,Y,AM,90,0,0,0,0,1,0,0,0,61,2,0,1,0.1,0.1,0.0,4,0,46,51,90.2,6,38,7,3,0,/en/matches/bbfa96c9/Manchester-United-Burnley-December-30-2021-Premier-League
24,2022-01-03,Mon,Premier League,Matchweek 21,Home,L 0–1,Manchester Utd,Wolves,Y,"AM,WB",75,0,0,0,0,2,0,0,0,51,0,0,0,0.2,0.2,0.0,2,0,33,43,76.7,1,26,3,4,1,/en/matches/8e966b52/Manchester-United-Wolverhampton-Wanderers-January-3-2022-Premier-League
25,2022-01-15,Sat,Premier League,Matchweek 22,Away,D 2–2,Manchester Utd,Aston Villa,N,LW,13,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,7,8,87.5,1,9,0,1,1,/en/matches/745dc664/Aston-Villa-Manchester-United-January-15-2022-Premier-League
26,2022-02-04,Fri,FA Cup,Fourth round proper,Home,D 1 (7)–1 (8),Manchester Utd,Middlesbrough,Y,AM,99,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/77616e9d/Manchester-United-Middlesbrough-February-4-2022-FA-Cup
27,2022-02-08,Tue,Premier League,Matchweek 24,Away,D 1–1,Manchester Utd,Burnley,Y,LW,90,0,0,0,0,3,0,0,0,76,0,0,2,0.1,0.1,0.1,7,0,54,63,85.7,6,47,12,3,1,/en/matches/cb262ab8/Burnley-Manchester-United-February-8-2022-Premier-League
28,2022-02-12,Sat,Premier League,Matchweek 25,Home,D 1–1,Manchester Utd,Southampton,Y,"LW,AM",90,1,0,0,0,2,2,0,0,42,0,2,1,0.7,0.7,0.6,1,0,25,32,78.1,3,23,3,4,1,/en/matches/d15dca2c/Manchester-United-Southampton-February-12-2022-Premier-League
29,2022-02-15,Tue,Premier League,Matchweek 18,Home,W 2–0,Manchester Utd,Brighton,Y,LW,79,0,0,0,0,1,1,0,0,36,1,0,0,0.2,0.2,0.0,2,0,17,28,60.7,1,22,5,8,5,/en/matches/a1fb5fa2/Manchester-United-Brighton-and-Hove-Albion-February-15-2022-Premier-League
30,2022-02-20,Sun,Premier League,Matchweek 26,Away,W 4–2,Manchester Utd,Leeds United,Y,"LW,LM",90,0,2,0,0,3,1,0,0,51,1,0,2,0.2,0.2,0.7,5,2,30,40,75.0,5,27,3,7,3,/en/matches/002f0ff0/Leeds-United-Manchester-United-February-20-2022-Premier-League
31,2022-02-23,Wed,Champions Lg,Round of 16,Away,D 1–1,eng Manchester Utd,es Atlético Madrid,Y,LW,81,0,0,0,0,1,0,0,0,31,0,0,0,0.1,0.1,0.0,1,0,25,28,89.3,2,19,1,1,0,/en/matches/f898d45f/Atletico-Madrid-Manchester-United-February-23-2022-Champions-League
32,2022-02-26,Sat,Premier League,Matchweek 27,Home,D 0–0,Manchester Utd,Watford,N,LW,29,0,0,0,0,1,0,0,0,21,1,0,1,0.0,0.0,0.0,1,0,15,18,83.3,3,15,3,1,1,/en/matches/43737c9c/Manchester-United-Watford-February-26-2022-Premier-League
33,2022-03-06,Sun,Premier League,Matchweek 28,Away,L 1–4,Manchester Utd,Manchester City,Y,LW,90,1,0,0,0,2,1,0,0,33,1,0,1,0.2,0.2,0.0,3,1,19,22,86.4,1,25,3,2,1,/en/matches/2dc5b8b0/Manchester-Derby-Manchester-City-Manchester-United-March-6-2022-Premier-League
34,2022-03-12,Sat,Premier League,Matchweek 29,Home,W 3–2,Manchester Utd,Tottenham,Y,"LW,RW,RM",90,0,1,0,0,1,1,0,0,51,1,2,0,0.0,0.0,0.8,5,1,38,43,88.4,3,37,5,3,2,/en/matches/e5e7becb/Manchester-United-Tottenham-Hotspur-March-12-2022-Premier-League
35,2022-03-15,Tue,Champions Lg,Round of 16,Home,L 0–1,eng Manchester Utd,es Atlético Madrid,Y,"LW,LM",90,0,0,0,0,1,0,0,0,74,0,1,1,0.1,0.1,0.0,1,0,48,58,82.8,5,53,5,11,5,/en/matches/bac82b39/Manchester-United-Atletico-Madrid-March-15-2022-Champions-League
36,2022-04-02,Sat,Premier League,Matchweek 31,Home,D 1–1,Manchester Utd,Leicester City,Y,LW,90,0,0,0,0,1,0,0,0,59,0,0,1,0.1,0.1,0.1,2,0,41,51,80.4,6,44,7,2,1,/en/matches/00863ee3/Manchester-United-Leicester-City-April-2-2022-Premier-League
37,2022-04-09,Sat,Premier League,Matchweek 32,Away,L 0–1,Manchester Utd,Everton,Y,RW,90,0,0,0,0,0,0,0,0,58,0,1,1,0.0,0.0,0.3,6,0,48,53,90.6,7,45,9,2,2,/en/matches/f976e20a/Everton-Manchester-United-April-9-2022-Premier-League
38,2022-04-16,Sat,Premier League,Matchweek 33,Home,W 3–2,Manchester Utd,Norwich City,Y,LW,90,0,0,0,0,3,0,0,0,76,2,2,1,0.2,0.2,0.1,5,0,46,59,78.0,7,55,7,5,4,/en/matches/1c3ec7cf/Manchester-United-Norwich-City-April-16-2022-Premier-League
39,2022-04-19,Tue,Premier League,Matchweek 30,Away,L 0–4,Manchester Utd,Liverpool,N,LW,45,0,0,0,0,1,1,0,0,33,0,1,1,0.0,0.0,0.0,1,0,21,25,84.0,0,23,4,3,2,/en/matches/09f1bef7/North-West-Derby-Liverpool-Manchester-United-April-19-2022-Premier-League
40,2022-04-23,Sat,Premier League,Matchweek 34,Away,L 1–3,Manchester Utd,Arsenal,Y,"LW,RW",90,0,0,0,0,0,0,0,0,39,1,3,1,0.0,0.0,0.0,2,1,21,27,77.8,4,28,3,5,3,/en/matches/b9f7c065/Arsenal-Manchester-United-April-23-2022-Premier-League
