,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
19,2022-11-12,Sat,Premier League,Matchweek 16,Home,L 0–2,Wolves,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,47,1,0,1,0.0,0.0,0.0,0,0,36,40,90.0,3,33,2,0,0,/en/matches/863d7a8f/Wolverhampton-Wanderers-Arsenal-November-12-2022-Premier-League
20,2022-11-17,Thu,Friendlies (M),Friendlies (M),Neutral,L 1–2,ie Rep. of Ireland,no Norway,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d6515d17/Republic-of-Ireland-Norway-November-17-2022-Friendlies-M
21,2022-11-20,Sun,Friendlies (M),Friendlies (M),Neutral,W 1–0,ie Rep. of Ireland,mt Malta,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/742afcc5/Malta-Republic-of-Ireland-November-20-2022-Friendlies-M
22,2022-12-20,Tue,EFL Cup,Fourth round,Home,W 2–0,Wolves,Gillingham,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/7b9814d6/Wolverhampton-Wanderers-Gillingham-December-20-2022-EFL-Cup
23,2022-12-26,Mon,Premier League,Matchweek 17,Away,W 2–1,Wolves,Everton,Y,CB,90,0,0,0,0,0,0,0,0,59,3,0,1,0.0,0.0,0.0,0,0,38,45,84.4,3,27,0,0,0,/en/matches/ef424180/Everton-Wolverhampton-Wanderers-December-26-2022-Premier-League
24,2022-12-31,Sat,Premier League,Matchweek 18,Home,L 0–1,Wolves,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,47,1,2,2,0.0,0.0,0.0,2,0,30,37,81.1,1,19,2,2,1,/en/matches/8ef80305/Wolverhampton-Wanderers-Manchester-United-December-31-2022-Premier-League
25,2023-01-04,Wed,Premier League,Matchweek 19,Away,D 1–1,Wolves,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,61,1,0,1,0.0,0.0,0.0,1,0,49,53,92.5,0,37,0,0,0,/en/matches/895a1c1f/Aston-Villa-Wolverhampton-Wanderers-January-4-2023-Premier-League
26,2023-01-07,Sat,FA Cup,Third round proper,Away,D 2–2,Wolves,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/5e06a7e4/Liverpool-Wolverhampton-Wanderers-January-7-2023-FA-Cup
27,2023-01-14,Sat,Premier League,Matchweek 20,Home,W 1–0,Wolves,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,96,2,1,1,0.0,0.0,0.0,0,0,69,81,85.2,2,55,0,0,0,/en/matches/20fbd1a1/Wolverhampton-Wanderers-West-Ham-United-January-14-2023-Premier-League
28,2023-01-17,Tue,FA Cup,Third round proper,Home,L 0–1,Wolves,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/fb6d14cd/Wolverhampton-Wanderers-Liverpool-January-17-2023-FA-Cup
29,2023-01-22,Sun,Premier League,Matchweek 21,Away,L 0–3,Wolves,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,73,0,4,1,0.0,0.0,0.0,0,0,60,66,90.9,1,40,0,0,0,/en/matches/7337f90a/Manchester-City-Wolverhampton-Wanderers-January-22-2023-Premier-League
30,2023-03-04,Sat,Premier League,Matchweek 26,Home,W 1–0,Wolves,Tottenham,N,CB,45,0,0,0,0,0,0,0,0,34,0,0,3,0.0,0.0,0.0,0,0,27,31,87.1,3,16,0,0,0,/en/matches/bf4ac62d/Wolverhampton-Wanderers-Tottenham-Hotspur-March-4-2023-Premier-League
31,2023-03-12,Sun,Premier League,Matchweek 27,Away,L 1–2,Wolves,Newcastle Utd,N,CB,16,0,0,0,0,0,0,0,0,18,1,1,0,0.0,0.0,0.0,0,0,11,15,73.3,0,7,0,0,0,/en/matches/c416a3de/Newcastle-United-Wolverhampton-Wanderers-March-12-2023-Premier-League
32,2023-03-18,Sat,Premier League,Matchweek 28,Home,L 2–4,Wolves,Leeds United,N,CB,45,0,0,0,0,1,0,0,0,53,3,0,0,0.1,0.1,0.0,2,0,44,49,89.8,5,30,2,0,0,/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League
33,2023-03-22,Wed,Friendlies (M),Friendlies (M),Home,W 3–2,ie Rep. of Ireland,lv Latvia,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6e69651c/Republic-of-Ireland-Latvia-March-22-2023-Friendlies-M
34,2023-03-27,Mon,Euro Qualifying,Group stage,Home,L 0–1,ie Rep. of Ireland,fr France,Y,CB,90,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/118bc75b/Republic-of-Ireland-France-March-27-2023-Euro-Qualifying
35,2023-04-08,Sat,Premier League,Matchweek 30,Home,W 1–0,Wolves,Chelsea,N,"CB,CM",1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League
36,2023-04-25,Tue,Premier League,Matchweek 33,Home,W 2–0,Wolves,Crystal Palace,N,CB,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,/en/matches/825c78f1/Wolverhampton-Wanderers-Crystal-Palace-April-25-2023-Premier-League
37,2023-04-29,Sat,Premier League,Matchweek 34,Away,L 0–6,Wolves,Brighton,N,CB,45,0,0,0,0,0,0,0,0,33,1,0,4,0.0,0.0,0.0,1,0,22,25,88.0,0,19,0,1,1,/en/matches/21f920e0/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-April-29-2023-Premier-League
38,2023-05-06,Sat,Premier League,Matchweek 35,Home,W 1–0,Wolves,Aston Villa,N,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/217a7faf/Wolverhampton-Wanderers-Aston-Villa-May-6-2023-Premier-League
39,2023-05-20,Sat,Premier League,Matchweek 37,Home,D 1–1,Wolves,Everton,Y,CB,90,0,0,0,0,0,0,0,0,65,1,0,2,0.0,0.0,0.0,0,0,43,57,75.4,1,26,0,0,0,/en/matches/ff2b58c3/Wolverhampton-Wanderers-Everton-May-20-2023-Premier-League
40,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 0–5,Wolves,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,55,0,0,3,0.1,0.1,0.0,0,0,41,45,91.1,3,34,0,0,0,/en/matches/71d5bd41/Arsenal-Wolverhampton-Wanderers-May-28-2023-Premier-League
41,2023-06-16,Fri,Euro Qualifying,Group stage,Away,L 1–2,ie Rep. of Ireland,gr Greece,Y,CB,90,1,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/8af346e6/Greece-Republic-of-Ireland-June-16-2023-Euro-Qualifying
42,2023-06-19,Mon,Euro Qualifying,Group stage,Home,W 3–0,ie Rep. of Ireland,gi Gibraltar,Y,CB,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/8b082a3c/Republic-of-Ireland-Gibraltar-June-19-2023-Euro-Qualifying
