,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-12-11,Sun,Matchweek 19,Home,L 0–5,Norwich City,Arsenal,N,"On matchday squad, but did not play",/en/matches/83ce723b/Norwich-City-Arsenal-December-26-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2021-12-11,Tue,Matchweek 20,Away,L 0–3,Norwich City,Crystal Palace,Y,RB,90,63,7,21,25,17,2,63,1,0,0.0,1,100.0,28,100,42,0,0,0,3,2,34,4,/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League
2,2021-12-11,Wed,Matchweek 18,Away,L 0–2,Norwich City,West Ham,N,"On matchday squad, but did not play",/en/matches/7d53d1ea/West-Ham-United-Norwich-City-January-12-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2021-12-11,Sat,Matchweek 22,Home,W 2–1,Norwich City,Everton,N,"RB,LB",14,13,1,5,5,3,0,13,0,0,,0,,2,17,5,1,0,0,0,0,3,1,/en/matches/4574a1a6/Norwich-City-Everton-January-15-2022-Premier-League
4,2021-12-11,Fri,Matchweek 23,Away,W 3–0,Norwich City,Watford,N,FW,4,8,0,1,4,3,0,8,3,1,33.3,2,66.7,3,28,4,0,1,0,0,0,6,1,/en/matches/5c592680/Watford-Norwich-City-January-21-2022-Premier-League
5,2021-12-11,Wed,Matchweek 24,Home,D 1–1,Norwich City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/22d9fbc9/Norwich-City-Crystal-Palace-February-9-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2021-12-11,Sat,Matchweek 25,Home,L 0–4,Norwich City,Manchester City,N,RB,28,14,1,6,6,3,1,14,0,0,,0,,7,22,11,0,1,0,0,0,6,0,/en/matches/522300d0/Norwich-City-Manchester-City-February-12-2022-Premier-League
7,2021-12-11,Sat,Matchweek 26,Away,L 1–3,Norwich City,Liverpool,N,"On matchday squad, but did not play",/en/matches/700c9eaf/Liverpool-Norwich-City-February-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2021-12-11,Fri,Matchweek 27,Away,L 0–2,Norwich City,Southampton,N,"On matchday squad, but did not play",/en/matches/17c79d36/Southampton-Norwich-City-February-25-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2021-12-11,Sat,Matchweek 28,Home,L 1–3,Norwich City,Brentford,Y,"RB,LB",90,85,3,21,31,33,5,85,0,0,,0,,41,80,44,0,1,0,0,0,41,3,/en/matches/fcb61cff/Norwich-City-Brentford-March-5-2022-Premier-League
10,2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-12-11,Sat,Matchweek 31,Away,D 0–0,Norwich City,Brighton,Y,RB,90,50,8,32,12,6,0,50,0,0,,0,,15,86,48,1,0,0,0,0,14,1,/en/matches/df69a1b2/Brighton-and-Hove-Albion-Norwich-City-April-2-2022-Premier-League
12,2021-12-11,Sun,Matchweek 32,Home,W 2–0,Norwich City,Burnley,Y,RB,90,40,7,17,10,14,2,40,1,0,0.0,1,100.0,10,108,49,3,1,1,0,0,13,1,/en/matches/8574aaf3/Norwich-City-Burnley-April-10-2022-Premier-League
13,2021-12-11,Sat,Matchweek 33,Away,L 2–3,Norwich City,Manchester Utd,Y,RB,90,60,10,29,20,12,2,60,1,1,100.0,0,0.0,26,145,62,2,1,1,1,0,33,2,/en/matches/1c3ec7cf/Manchester-United-Norwich-City-April-16-2022-Premier-League
14,2021-12-11,Sat,Matchweek 34,Home,L 0–3,Norwich City,Newcastle Utd,Y,"RB,CB",90,56,4,21,22,14,0,56,1,0,0.0,1,100.0,33,143,88,2,2,0,1,0,29,1,/en/matches/f6a877bb/Norwich-City-Newcastle-United-April-23-2022-Premier-League
15,2021-12-11,Sat,Matchweek 35,Away,L 0–2,Norwich City,Aston Villa,Y,CB,90,81,7,44,35,2,1,81,0,0,,0,,48,218,75,1,0,0,1,0,46,0,/en/matches/bf7873f2/Aston-Villa-Norwich-City-April-30-2022-Premier-League
16,2021-12-11,Sun,Matchweek 36,Home,L 0–4,Norwich City,West Ham,Y,CB,90,54,11,30,23,1,1,54,0,0,,0,,28,130,26,0,0,0,0,1,27,0,/en/matches/a370b8d5/Norwich-City-West-Ham-United-May-8-2022-Premier-League
17,2021-12-11,Wed,Matchweek 21,Away,L 0–3,Norwich City,Leicester City,Y,CB,90,47,12,32,14,1,1,47,0,0,,0,,31,158,91,0,0,0,1,1,34,0,/en/matches/2ae05ae6/Leicester-City-Norwich-City-May-11-2022-Premier-League
18,2021-12-11,Sun,Matchweek 37,Away,D 1–1,Norwich City,Wolves,Y,CB,90,52,6,25,27,1,0,52,1,1,100.0,0,0.0,24,175,118,1,0,0,0,0,24,1,/en/matches/7f0d5ca8/Wolverhampton-Wanderers-Norwich-City-May-15-2022-Premier-League
19,2021-12-11,Sun,Matchweek 38,Home,L 0–5,Norwich City,Tottenham,Y,CB,35,21,3,17,4,0,0,21,0,0,,0,,12,23,10,0,0,0,0,0,11,0,/en/matches/771ecae9/Norwich-City-Tottenham-Hotspur-May-22-2022-Premier-League
