,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Sat,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,N,RW,34,0,0,0,0,1,0,0,0,18,0,0,0,0.1,0.1,0.0,0,0,12,16,75.0,2,8,1,0,0,/en/matches/3c3cc86f/Everton-Nottingham-Forest-August-20-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,FW,85,0,0,0,0,1,0,0,0,50,1,0,1,0.1,0.1,0.1,5,0,26,37,70.3,4,24,2,6,4,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League
2,2022-08-06,Tue,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y,RW,90,0,0,0,0,1,0,0,0,41,8,3,2,0.1,0.1,0.0,2,1,14,18,77.8,1,19,0,5,2,/en/matches/42d294e5/Leeds-United-Everton-August-30-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,D 0–0,Everton,Liverpool,N,LW,9,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,3,0,4,5,80.0,1,4,1,1,1,/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League
4,2022-08-06,Sun,Matchweek 8,Home,W 1–0,Everton,West Ham,N,"RM,LW",17,0,0,0,0,0,0,1,0,9,0,0,1,0.0,0.0,0.0,0,0,4,5,80.0,1,7,0,2,0,/en/matches/96e9dc0f/Everton-West-Ham-United-September-18-2022-Premier-League
5,2022-08-06,Sat,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,RW,73,1,0,0,0,2,1,0,0,43,2,1,1,0.1,0.1,0.7,4,0,26,34,76.5,5,22,1,2,1,/en/matches/06d00bcb/Southampton-Everton-October-1-2022-Premier-League
6,2022-08-06,Sun,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,N,"RM,LW",24,0,0,0,0,0,0,0,0,19,0,1,1,0.0,0.0,0.1,4,0,11,17,64.7,0,7,0,0,0,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League
7,2022-08-06,Sat,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,LB,90,0,0,0,0,0,0,1,0,54,5,0,4,0.0,0.0,0.1,1,0,24,34,70.6,3,27,3,3,1,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League
8,2022-08-06,Wed,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,N,LW,12,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,2,0,1,1,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
9,2022-08-06,Sat,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,N,LW,18,1,0,0,0,1,1,0,0,10,0,0,0,0.0,0.0,0.0,1,1,5,9,55.6,1,7,2,0,0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League
