,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sun,Matchweek 3,Home,W 3–0,Leeds United,Chelsea,N,"On matchday squad, but did not play",/en/matches/a5632124/Leeds-United-Chelsea-August-21-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-06,Sat,Matchweek 4,Away,L 0–1,Leeds United,Brighton,N,"On matchday squad, but did not play",/en/matches/77c70160/Brighton-and-Hove-Albion-Leeds-United-August-27-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-06,Tue,Matchweek 5,Home,D 1–1,Leeds United,Everton,N,"On matchday squad, but did not play",/en/matches/42d294e5/Leeds-United-Everton-August-30-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-06,Sat,Matchweek 6,Away,L 2–5,Leeds United,Brentford,N,RW,32,7,8,87.5,119,27,4,4,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,3,0,0,2,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League
4,2022-08-06,Sun,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,N,CM,12,2,4,50.0,18,0,2,2,100.0,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/627d2279/Leeds-United-Aston-Villa-October-2-2022-Premier-League
5,2022-08-06,Sun,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,N,"RW,AM,FW",29,4,6,66.7,49,25,2,2,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,1,1,0,/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League
6,2022-08-06,Sun,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,N,"LW,DM",7,4,4,100.0,46,19,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,/en/matches/92885cfc/Leeds-United-Arsenal-October-16-2022-Premier-League
7,2022-08-06,Thu,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,Y,RW,90,19,28,67.9,252,92,14,19,73.7,3,5,60.0,1,1,100.0,0,0.0,0.1,1,1,0,0,2,/en/matches/6356af5a/Leicester-City-Leeds-United-October-20-2022-Premier-League
8,2022-08-06,Sun,Matchweek 13,Home,L 2–3,Leeds United,Fulham,N,LW,27,10,11,90.9,148,47,3,4,75.0,5,5,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,/en/matches/d7b30e2b/Leeds-United-Fulham-October-23-2022-Premier-League
9,2022-08-06,Sat,Matchweek 14,Away,W 2–1,Leeds United,Liverpool,Y,"LW,RW",89,19,30,63.3,234,81,14,19,73.7,5,7,71.4,0,2,0.0,0,0.0,0.1,0,0,2,0,3,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League
