,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-29,Sat,Matchweek 6,Home,L 1–2,Leeds United,West Ham,N,"On matchday squad, but did not play",/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-29,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,N,"On matchday squad, but did not play",/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-29,Sat,Matchweek 8,Away,L 0–1,Leeds United,Southampton,N,AM,14,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,7,0,1,1,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League
3,2021-08-29,Sat,Matchweek 9,Home,D 1–1,Leeds United,Wolves,N,CM,29,0,0,0,0,3,1,0,0,12,0,0,0,0.2,0.2,0.0,7,2,3,3,100.0,0,6,2,3,3,/en/matches/49b3afe3/Leeds-United-Wolverhampton-Wanderers-October-23-2021-Premier-League
4,2021-08-29,Sun,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,N,"On matchday squad, but did not play",/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-29,Sun,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,Y,FW,86,0,0,0,0,4,2,1,0,32,0,0,0,0.2,0.2,0.0,1,0,15,19,78.9,1,21,2,7,5,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League
7,2021-08-29,Sat,Matchweek 13,Away,D 0–0,Leeds United,Brighton,N,"On matchday squad, but did not play",/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021-08-29,Tue,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/b0ab4044/Leeds-United-Crystal-Palace-November-30-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2021-08-29,Sat,Matchweek 16,Away,L 2–3,Leeds United,Chelsea,N,FW,10,1,0,0,0,1,1,0,0,3,0,0,0,0.2,0.2,0.0,1,0,1,1,100.0,1,2,1,0,0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League
11,2021-08-29,Tue,Matchweek 17,Away,L 0–7,Leeds United,Manchester City,N,FW,45,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,8,0,2,1,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League
12,2021-08-29,Sat,Matchweek 18,Home,L 1–4,Leeds United,Arsenal,Y,FW,90,0,0,0,0,0,0,1,0,22,0,0,0,0.0,0.0,0.0,1,1,11,17,64.7,0,14,0,1,1,/en/matches/53b542d8/Leeds-United-Arsenal-December-18-2021-Premier-League
13,2021-08-29,Sun,Matchweek 21,Home,W 3–1,Leeds United,Burnley,N,FW,33,0,1,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.3,1,1,2,4,50.0,0,5,0,1,0,/en/matches/cff8022b/Leeds-United-Burnley-January-2-2022-Premier-League
14,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2021-08-29,Sat,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,N,AM,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,6,1,4,2,/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League
16,2021-08-29,Wed,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,N,"On matchday squad, but did not play",/en/matches/f1e84229/Aston-Villa-Leeds-United-February-9-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2021-08-29,Sat,Matchweek 25,Away,L 0–3,Leeds United,Everton,N,"On matchday squad, but did not play",/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2021-08-29,Sun,Matchweek 26,Home,L 2–4,Leeds United,Manchester Utd,N,FW,45,0,0,0,0,3,1,0,0,19,2,0,3,0.3,0.3,0.1,3,0,6,7,85.7,2,13,4,2,0,/en/matches/002f0ff0/Leeds-United-Manchester-United-February-20-2022-Premier-League
19,2021-08-29,Wed,Matchweek 19,Away,L 0–6,Leeds United,Liverpool,N,FW,30,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0,/en/matches/6d0f3b48/Liverpool-Leeds-United-February-23-2022-Premier-League
20,2021-08-29,Sat,Matchweek 27,Home,L 0–4,Leeds United,Tottenham,N,"On matchday squad, but did not play",/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2021-08-29,Sat,Matchweek 28,Away,L 0–1,Leeds United,Leicester City,N,AM,28,0,0,0,0,2,0,0,0,17,0,0,2,0.1,0.1,0.0,1,0,3,7,42.9,1,8,0,2,0,/en/matches/1d777dcd/Leicester-City-Leeds-United-March-5-2022-Premier-League
22,2021-08-29,Thu,Matchweek 20,Home,L 0–3,Leeds United,Aston Villa,N,AM,45,0,0,0,0,2,1,1,0,15,0,0,0,0.1,0.1,0.0,1,0,8,11,72.7,0,8,1,1,1,/en/matches/79b8fb6e/Leeds-United-Aston-Villa-March-10-2022-Premier-League
23,2021-08-29,Sun,Matchweek 29,Home,W 2–1,Leeds United,Norwich City,N,AM,1,1,0,0,0,1,1,0,0,5,0,0,0,0.9,0.9,0.0,0,0,2,4,50.0,1,2,0,0,0,/en/matches/b13fb9b9/Leeds-United-Norwich-City-March-13-2022-Premier-League
24,2021-08-29,Fri,Matchweek 30,Away,W 3–2,Leeds United,Wolves,N,"On matchday squad, but did not play",/en/matches/1c402923/Wolverhampton-Wanderers-Leeds-United-March-18-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2021-08-29,Sat,Matchweek 31,Home,D 1–1,Leeds United,Southampton,N,FW,32,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,0,0,5,13,38.5,3,7,0,1,0,/en/matches/abc88be4/Leeds-United-Southampton-April-2-2022-Premier-League
26,2021-08-29,Sat,Matchweek 32,Away,W 3–0,Leeds United,Watford,N,"On matchday squad, but did not play",/en/matches/b18deecf/Watford-Leeds-United-April-9-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2021-08-29,Mon,Matchweek 34,Away,D 0–0,Leeds United,Crystal Palace,N,AM,17,0,0,0,0,1,1,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,3,0,1,1,/en/matches/1a9f4c1e/Crystal-Palace-Leeds-United-April-25-2022-Premier-League
28,2021-08-29,Sat,Matchweek 35,Home,L 0–4,Leeds United,Manchester City,N,FW,29,0,0,0,0,2,1,0,0,12,0,0,2,0.4,0.4,0.6,1,0,4,6,66.7,1,3,1,0,0,/en/matches/5ce80a04/Leeds-United-Manchester-City-April-30-2022-Premier-League
29,2021-08-29,Sun,Matchweek 36,Away,L 1–2,Leeds United,Arsenal,Y,FW,28,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,10,70.0,1,0,0,0,0,/en/matches/ef41dec1/Arsenal-Leeds-United-May-8-2022-Premier-League
30,2021-08-29,Wed,Matchweek 33,Home,L 0–3,Leeds United,Chelsea,N,FW,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.3,2,0,6,6,100.0,0,7,0,0,0,/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League
31,2021-08-29,Sun,Matchweek 37,Home,D 1–1,Leeds United,Brighton,Y,FW,90,0,1,0,0,3,0,0,0,38,0,0,2,0.4,0.4,0.3,7,2,11,26,42.3,2,21,4,1,1,/en/matches/1ca898da/Leeds-United-Brighton-and-Hove-Albion-May-15-2022-Premier-League
32,2021-08-29,Sun,Matchweek 38,Away,W 2–1,Leeds United,Brentford,Y,FW,70,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,14,1,2,1,/en/matches/076ca089/Brentford-Leeds-United-May-22-2022-Premier-League
