,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,RW,90,0,0,0,0,1,0,0,0,34,1,0,1,0.1,0.1,0.4,5,1,27,29,93.1,4,33,3,1,1,Match Report
1,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,"RW,RM",90,0,0,0,0,2,2,0,0,47,0,0,2,0.0,0.0,0.0,4,0,29,38,76.3,6,30,1,1,0,Match Report
2,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,RW,70,0,0,0,0,1,0,0,0,23,0,0,2,0.0,0.0,0.0,2,0,13,16,81.3,1,11,0,1,0,Match Report
3,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,N,,60,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y,RW,80,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,7,12,58.3,0,7,1,2,0,Match Report
5,Thu,Friendlies (M),Friendlies (M),Home,D 0–0,wls Wales,kr Korea Republic,Y,RM,59,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
6,Mon,Euro Qualifying,Group stage,Away,W 2–0,wls Wales,lv Latvia,Y,AM,90,0,1,0,0,4,2,0,0,,,2,,,,,,,,,,,,,,,Match Report
7,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,Y,RW,80,0,0,0,0,2,1,0,0,50,0,0,0,0.1,0.1,0.1,3,0,40,45,88.9,2,37,0,0,0,Match Report
8,Sat,Premier League,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,N,RW,12,0,0,0,0,1,0,0,0,17,2,1,0,0.0,0.0,0.0,0,0,8,12,66.7,1,8,1,2,1,Match Report
9,,,,,3-4-2,,,7/9,,631,0,1,0,0,13,6,0,0,187,3,3,5,0.3,0.3,0.4,14,1,124,152,81.6,14,126,6,7,2,
