,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-12-26,Sat,Matchweek 17,Away,W 4–0,Arsenal,West Brom,Y,CB,90,71,82,86.6,1412,519,19,20,95.0,46,52,88.5,5,9,55.6,0,0.0,0.0,0,1,0,0,3,/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League
1,2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-12-26,Sat,Matchweek 23,Away,L 0–1,Arsenal,Aston Villa,N,"On matchday squad, but did not play",/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2020-12-26,Sun,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,N,"On matchday squad, but did not play",/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2020-12-26,Sun,Matchweek 25,Home,L 0–1,Arsenal,Manchester City,Y,CB,90,53,59,89.8,854,293,28,29,96.6,20,23,87.0,3,5,60.0,0,0.0,0.0,0,0,0,0,2,/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
5,2020-12-26,Sun,Matchweek 26,Away,W 3–1,Arsenal,Leicester City,Y,CB,90,46,57,80.7,871,273,15,16,93.8,27,30,90.0,4,10,40.0,0,0.2,0.3,1,1,0,0,0,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League
6,2020-12-26,Sat,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,CB,90,62,71,87.3,944,283,34,36,94.4,24,27,88.9,4,8,50.0,0,0.0,0.0,0,2,0,0,2,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
7,2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020-12-26,Sun,Matchweek 29,Away,D 3–3,Arsenal,West Ham,Y,CB,90,62,75,82.7,866,329,34,41,82.9,24,24,100.0,2,7,28.6,0,0.0,0.0,0,2,0,0,4,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League
9,2020-12-26,Sat,Matchweek 30,Home,L 0–3,Arsenal,Liverpool,N,"On matchday squad, but did not play",/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2020-12-26,Sun,Matchweek 31,Away,W 3–0,Arsenal,Sheffield Utd,Y,CB,90,57,61,93.4,1058,368,19,19,100.0,33,33,100.0,4,7,57.1,0,0.0,0.0,0,0,0,0,0,/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League
11,2020-12-26,Sun,Matchweek 32,Home,D 1–1,Arsenal,Fulham,N,"On matchday squad, but did not play",/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2020-12-26,Fri,Matchweek 33,Home,L 0–1,Arsenal,Everton,Y,CB,90,75,77,97.4,1313,389,35,35,100.0,36,36,100.0,4,6,66.7,0,0.0,0.0,0,3,0,0,6,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League
13,2020-12-26,Sun,Matchweek 34,Away,W 2–0,Arsenal,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-12-26,Wed,Matchweek 36,Away,W 1–0,Arsenal,Chelsea,Y,CB,90,40,44,90.9,855,333,14,14,100.0,22,24,91.7,4,6,66.7,0,0.0,0.0,0,2,0,0,0,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League
16,2020-12-26,Wed,Matchweek 37,Away,W 3–1,Arsenal,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2020-12-26,Sun,Matchweek 38,Home,W 2–0,Arsenal,Brighton,N,"On matchday squad, but did not play",/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
