,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-12-27,Sun,Matchweek 21,Away,L 0–1,Tottenham,Brighton,N,"On matchday squad, but did not play",/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,,,,,,,,,,,,,,,,
2,2020-12-27,Thu,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,N,"On matchday squad, but did not play",/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,,,,,,,,,,,,,,,,
3,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-12-27,Sat,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,Y,RB,90,43,39,4,0,0,0,1,4,0,0,0,0,37,0,0,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League
5,2020-12-27,Sun,Matchweek 25,Away,L 1–2,Tottenham,West Ham,Y,RB,45,30,25,5,0,0,1,0,5,0,0,0,0,20,0,0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
6,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020-12-27,Thu,Matchweek 33,Away,W 1–0,Tottenham,Fulham,N,"On matchday squad, but did not play",/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League,,,,,,,,,,,,,,,,
8,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,
9,2020-12-27,Sun,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,RB,90,30,21,9,2,0,1,0,7,0,0,0,0,22,0,2,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League
10,2020-12-27,Sun,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,Y,RB,90,40,36,4,0,1,0,1,4,0,0,0,0,33,0,1,/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League
11,2020-12-27,Sun,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,,,,,,,,,,,,,,,,
12,2020-12-27,Fri,Matchweek 32,Away,D 2–2,Tottenham,Everton,N,"On matchday squad, but did not play",/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,,,,,,,,,,,,,,,,
13,2020-12-27,Wed,Matchweek 29,Home,W 2–1,Tottenham,Southampton,N,"On matchday squad, but did not play",/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,,,,,,,,,,,,,,,,
14,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-12-27,Sun,Matchweek 36,Home,W 2–0,Tottenham,Wolves,Y,RB,90,52,44,8,0,0,0,1,8,0,0,0,0,44,0,1,/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League
16,2020-12-27,Wed,Matchweek 37,Home,L 1–2,Tottenham,Aston Villa,Y,RB,82,44,36,8,0,0,0,1,8,0,0,0,0,39,0,2,/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League
