,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
12,2020-02-08,Sat,Bundesliga,Matchweek 21,Away,D 1–1,Paderborn 07,Schalke 04,N,FW,21,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,2,0,0,0,/en/matches/968b41e7/Schalke-04-Paderborn-07-February-8-2020-Bundesliga
13,2020-02-15,Sat,Bundesliga,Matchweek 22,Home,L 1–2,Paderborn 07,Hertha BSC,N,RM,45,1,0,0,0,5,1,0,0,28,0,0,0,0.3,0.3,0.0,1,0,10,19,52.6,1,13,2,1,1,/en/matches/5707cb17/Paderborn-07-Hertha-BSC-February-15-2020-Bundesliga
14,2020-02-21,Fri,Bundesliga,Matchweek 23,Away,L 2–3,Paderborn 07,Bayern Munich,Y,"AM,FW",80,1,0,0,0,1,1,0,0,30,1,0,2,0.6,0.6,0.0,1,0,9,16,56.3,1,9,1,1,1,/en/matches/e48a41de/Bayern-Munich-Paderborn-07-February-21-2020-Bundesliga
15,2020-02-29,Sat,Bundesliga,Matchweek 24,Away,L 0–2,Paderborn 07,Mainz 05,Y,FW,90,0,0,0,0,1,1,0,0,28,2,0,0,0.0,0.0,0.0,3,0,16,19,84.2,2,16,1,3,3,/en/matches/88acd7f3/Mainz-05-Paderborn-07-February-29-2020-Bundesliga
16,2020-03-06,Fri,Bundesliga,Matchweek 25,Home,L 1–2,Paderborn 07,Köln,Y,FW,90,1,0,0,0,4,1,1,0,35,0,0,0,0.2,0.2,0.0,1,0,17,23,73.9,5,22,0,1,0,/en/matches/dc25fc2b/Paderborn-07-Koln-March-6-2020-Bundesliga
17,2020-05-16,Sat,Bundesliga,Matchweek 26,Away,D 0–0,Paderborn 07,Düsseldorf,Y,FW,72,0,0,0,0,2,0,0,0,19,0,0,1,0.1,0.1,0.0,3,0,3,5,60.0,0,10,0,3,3,/en/matches/5fc1cbb0/Dusseldorf-Paderborn-07-May-16-2020-Bundesliga
18,2020-05-23,Sat,Bundesliga,Matchweek 27,Home,D 1–1,Paderborn 07,Hoffenheim,Y,FW,75,1,0,0,0,2,2,1,0,19,0,0,1,0.0,0.0,0.0,1,0,5,10,50.0,1,11,0,0,0,/en/matches/90a7eef1/Paderborn-07-Hoffenheim-May-23-2020-Bundesliga
19,2020-05-27,Wed,Bundesliga,Matchweek 28,Away,D 0–0,Paderborn 07,Augsburg,Y,"FW,AM",90,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.3,4,0,16,26,61.5,2,21,2,0,0,/en/matches/98a58ea8/Augsburg-Paderborn-07-May-27-2020-Bundesliga
20,2020-05-31,Sun,Bundesliga,Matchweek 29,Home,L 1–6,Paderborn 07,Dortmund,Y,CM,65,0,0,0,0,0,0,0,0,22,3,0,1,0.0,0.0,0.1,4,0,8,14,57.1,1,14,1,3,1,/en/matches/0043c6e9/Paderborn-07-Dortmund-May-31-2020-Bundesliga
21,2020-06-06,Sat,Bundesliga,Matchweek 30,Away,D 1–1,Paderborn 07,RB Leipzig,Y,"AM,FW",84,0,0,0,0,2,1,0,0,23,0,0,0,0.2,0.2,0.0,1,0,8,17,47.1,2,17,1,0,0,/en/matches/ad41059f/RB-Leipzig-Paderborn-07-June-6-2020-Bundesliga
22,2020-06-13,Sat,Bundesliga,Matchweek 31,Home,L 1–5,Paderborn 07,Werder Bremen,Y,FW,45,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.0,1,0,6,16,37.5,2,12,0,1,0,/en/matches/97033540/Paderborn-07-Werder-Bremen-June-13-2020-Bundesliga
23,2020-06-16,Tue,Bundesliga,Matchweek 32,Away,L 0–1,Paderborn 07,Union Berlin,N,FW,25,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,2,5,1,0,0,/en/matches/328b0468/Union-Berlin-Paderborn-07-June-16-2020-Bundesliga
24,2020-06-20,Sat,Bundesliga,Matchweek 33,Home,L 1–3,Paderborn 07,M'Gladbach,Y,FW,73,0,1,0,0,0,0,0,0,22,2,0,2,0.0,0.0,0.1,2,1,11,13,84.6,2,11,0,2,1,/en/matches/a415a3e6/Paderborn-07-Monchengladbach-June-20-2020-Bundesliga
25,2020-06-27,Sat,Bundesliga,Matchweek 34,Away,L 2–3,Paderborn 07,Eint Frankfurt,Y,FW,65,0,0,0,0,3,0,0,0,23,1,0,3,0.2,0.2,0.0,5,0,11,12,91.7,1,9,1,1,1,/en/matches/f75940a2/Eintracht-Frankfurt-Paderborn-07-June-27-2020-Bundesliga
