,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-09-03,Sun,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,Y*,CB,90,0,0,0,0,0,0,0,0,44,3,1,0,0.0,0.0,0.0,0,0,19,36,52.8,0,19,0,0,0,/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League
1,2022-09-03,Sun,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,Y*,CB,90,0,0,0,0,0,0,0,0,59,1,4,1,0.0,0.0,0.2,1,0,41,51,80.4,3,36,0,0,0,/en/matches/92885cfc/Leeds-United-Arsenal-October-16-2022-Premier-League
2,2022-09-03,Thu,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,N,CB,45,0,0,0,0,2,1,0,0,52,2,3,2,0.1,0.1,0.1,2,0,36,42,85.7,2,24,0,0,0,/en/matches/6356af5a/Leicester-City-Leeds-United-October-20-2022-Premier-League
3,2022-09-03,Sun,Matchweek 13,Home,L 2–3,Leeds United,Fulham,Y*,CB,90,0,0,0,0,1,0,1,0,83,3,3,0,0.1,0.1,0.1,0,0,58,73,79.5,3,52,0,0,0,/en/matches/d7b30e2b/Leeds-United-Fulham-October-23-2022-Premier-League
4,2022-09-03,Sat,Matchweek 14,Away,W 2–1,Leeds United,Liverpool,Y*,CB,90,0,0,0,0,0,0,0,0,35,2,1,0,0.0,0.0,0.0,1,0,12,20,60.0,4,4,0,0,0,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League
5,2022-09-03,Sat,Matchweek 15,Home,W 4–3,Leeds United,Bournemouth,Y*,CB,90,1,0,0,0,2,1,0,0,69,0,2,0,0.2,0.2,0.0,1,1,50,59,84.7,1,38,0,0,0,/en/matches/63975c3e/Leeds-United-Bournemouth-November-5-2022-Premier-League
6,2022-09-03,Sat,Matchweek 16,Away,L 3–4,Leeds United,Tottenham,Y*,CB,90,0,0,0,0,0,0,0,0,54,2,2,1,0.0,0.0,0.0,3,2,36,44,81.8,2,23,1,0,0,/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League
7,2022-09-03,Wed,Matchweek 17,Home,L 1–3,Leeds United,Manchester City,Y*,CB,71,0,0,0,0,0,0,0,0,31,1,1,1,0.0,0.0,0.0,0,0,23,28,82.1,0,12,0,1,0,/en/matches/a85ef749/Leeds-United-Manchester-City-December-28-2022-Premier-League
8,2022-09-03,Sat,Matchweek 18,Away,D 0–0,Leeds United,Newcastle Utd,Y*,CB,90,0,0,0,0,0,0,0,0,46,4,3,1,0.0,0.0,0.0,0,0,18,29,62.1,0,16,0,0,0,/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League
9,2022-09-03,Wed,Matchweek 19,Home,D 2–2,Leeds United,West Ham,Y*,CB,90,0,0,0,0,3,0,1,0,63,5,4,1,0.6,0.6,0.1,3,0,41,47,87.2,0,29,0,0,0,/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League
10,2022-09-03,Fri,Matchweek 20,Away,L 1–2,Leeds United,Aston Villa,Y*,CB,90,0,0,0,0,0,0,0,0,59,3,0,1,0.0,0.0,0.0,0,0,37,49,75.5,5,21,0,0,0,/en/matches/ea58bf24/Aston-Villa-Leeds-United-January-13-2023-Premier-League
11,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-09-03,Sun,Matchweek 22,Away,L 0–1,Leeds United,Nott'ham Forest,Y*,CB,90,0,0,0,0,0,0,0,0,87,1,1,0,0.0,0.0,0.0,0,0,70,82,85.4,4,54,0,2,1,/en/matches/7c47cb5e/Nottingham-Forest-Leeds-United-February-5-2023-Premier-League
13,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-09-03,Sat,Matchweek 24,Away,L 0–1,Leeds United,Everton,N,"On matchday squad, but did not play",/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2022-09-03,Sat,Matchweek 28,Away,W 4–2,Leeds United,Wolves,N,"On matchday squad, but did not play",/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
